,id,name,symbol,slug,rank,displayTV,is_active,first_historical_data,last_historical_data,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,platform
377,1708,Patientory,PTOY,patientory,1964.0,1,1,2017-06-06T06:04:53.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06,
378,2213,QASH,QASH,qash,798.0,1,1,2017-11-21T18:14:40.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6,
379,2242,Qbao,QBT,qbao,1951.0,1,1,2017-12-03T15:49:47.000Z,2022-10-28T09:59:00.000Z,,,,,,
380,11414,Qubit,QBT,qubit,7578.0,1,1,2021-08-26T08:27:11.000Z,2022-10-28T09:57:00.000Z,1839.0,BNB,BNB,bnb,0x17b7163cf1dbd286e262ddc68b553d899b93f526,
381,1435,Cubits,QBT,cubits,,1,0,2016-10-24T23:37:04.000Z,2019-02-05T21:54:03.000Z,,,,,,
382,2321,QLC Chain,QLC,qlink,881.0,1,1,2017-12-29T21:54:18.000Z,2022-10-28T09:59:00.000Z,1376.0,Neo,NEO,neo,0d821bd7b6d53f5c2b40e217c6defc8bbe896cf5,
383,1684,Qtum,QTUM,qtum,111.0,1,1,2017-05-24T15:19:53.000Z,2022-10-28T09:59:00.000Z,,,,,,
384,2096,Ripio Credit Network,RCN,ripio-credit-network,1209.0,1,1,2017-10-26T15:54:25.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6,
385,1418,Rcoin,RCN,rcoin,,1,0,2016-10-09T22:29:31.000Z,2018-10-18T12:04:04.000Z,,,,,,
386,2161,Raiden Network Token,RDN,raiden-network-token,980.0,1,1,2017-11-08T19:04:33.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,
387,21105,Ride2Earn,RDN,ride2earn,,1,0,2022-07-25T03:20:00.000Z,2022-09-19T18:15:00.000Z,1839.0,BNB,BNB,bnb,0x2b916bdf78dac3a3f7ae8134622147acf3e548e4,
388,14463,Realy,REAL,realy,3469.0,1,1,2021-12-10T12:45:03.000Z,2022-10-28T09:55:00.000Z,5426.0,Solana,SOL,solana,AD27ov5fVU2XzwsbvnFvb1JpCBaCB5dRXrczV9CqSVGb,
389,13698,Real Realm,REAL,real-realm,4603.0,1,1,2021-11-25T04:39:05.000Z,2022-10-28T09:59:00.000Z,1839.0,BNB,BNB,bnb,0xE91cd52Bd65fe23A3EAE40E3eB87180E8306399F,
390,14721,RealLink,REAL,reallink,7282.0,1,1,2021-11-22T03:51:05.000Z,2022-10-28T09:56:00.000Z,,,,,,
391,2030,REAL,REAL,real,,1,0,2017-10-08T22:59:47.000Z,2021-12-09T04:19:10.000Z,1027.0,Ethereum,ETH,ethereum,0x9214ec02cb71cba0ada6896b8da260736a67ab10,
392,2071,Request,REQ,request,182.0,1,1,2017-10-20T15:49:24.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8f8221afbb33998d8584a2b05749ba73c37a938a,
393,1637,iExec RLC,RLC,rlc,254.0,1,1,2017-04-20T21:49:49.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x607f4c5bb672230e8672085532f7e901544a7375,
394,1991,Rivetz,RVT,rivetz,2445.0,1,1,2017-09-25T21:14:32.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244,
395,1807,Santiment Network Token,SAN,santiment,923.0,1,1,2017-07-12T18:59:21.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,
396,22110,Club Santos Laguna Fan Token,SAN,club-santos-laguna-fan-token,3049.0,1,1,2022-10-08T08:21:00.000Z,2022-10-28T09:56:00.000Z,4066.0,Chiliz,CHZ,chiliz,0x575e5dc6d16e6043c79f0f44282960a0d2cc86d3,
397,1969,Sociall,SCL,sociall,2301.0,1,1,2017-09-19T04:29:47.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd7631787b4dcc87b1254cfd1e5ce48e96823dee8,
398,2581,Sharpe Platform Token,SHP,sharpe-platform-token,,1,0,2018-03-12T22:19:20.000Z,2020-02-18T16:59:04.000Z,1027.0,Ethereum,ETH,ethereum,0xef2463099360a085f1f10b076ed72ef625497a06,
399,2003,Smart Investment Fund Token,SIFT,smart-investment-fund-token,,1,0,2017-09-29T19:29:27.000Z,2018-02-09T16:34:15.000Z,1027.0,Ethereum,ETH,ethereum,0x8a187d5285d316bcbc9adafc08b51d70a0d8e000,
400,8598,xSigma,SIG,xsigma,2194.0,1,1,2021-02-24T18:45:00.000Z,2022-10-28T09:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7777777777697cfeecf846a76326da79cc606517,
401,2611,Spectiv,SIG,signal-token,,1,0,2018-03-25T21:54:21.000Z,2021-02-25T13:24:07.000Z,1027.0,Ethereum,ETH,ethereum,0x6888a16ea9792c15a4dcf2f6c623d055c8ede792,
402,1830,SkinCoin,SKIN,skincoin,2320.0,1,1,2017-07-21T15:49:17.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2bdc0d42996017fce214b21607a515da41a9e0c5,
403,6515,SKIN RICH,SKIN,skin-rich,,1,0,,,,,,,,
404,2277,SmartMesh,SMT,smartmesh,1200.0,1,1,2017-12-14T00:59:53.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x55f93985431fc9304077687a35a1ba103dc1e081,
405,11821,Swarm Markets,SMT,swarm-markets,1714.0,1,1,2021-09-11T21:03:06.000Z,2022-10-28T09:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb17548c7b510427baac4e267bea62e800b247173,
406,16402,Smart Marketing Token,SMT,smart-marketing-token,6042.0,1,1,2021-12-23T06:45:02.000Z,2022-10-28T09:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x76dbcba41e11784bfa95ce30e529fa533c3fa4ad,
407,4627,Smathium,SMT,smathium,,1,0,,,1027.0,Ethereum,ETH,ethereum,0x4b4787aace23eb70da046bcc0ccfe28d4e4fb899,
408,19528,Simeta,SMT,simeta,,1,0,,,1839.0,BNB,BNB,bnb,0xa363F972DBaEA97624E4B5FAAAcC5964c7F9745f,
409,20524,Moon Step,SMT,moon-step,,1,0,,,1839.0,BNB,BNB,bnb,0xE835E6a88De1Cc37cd8BdcDDdc5bd179cBe185eF,
410,1786,SunContract,SNC,suncontract,1027.0,1,1,2017-07-06T19:49:16.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404,
411,1409,SingularDTV,SNGLS,singulardtv,,1,0,2016-10-03T16:49:35.000Z,2021-11-03T06:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009,
412,9931,SONM (BEP-20),SNM,sonm-bep20,723.0,1,1,2021-07-09T17:21:10.000Z,2022-10-28T09:56:00.000Z,1839.0,BNB,BNB,bnb,0x46d0DAc0926fa16707042CAdC23F1EB4141fe86B,
413,1723,SONM [ERC20],SNM,sonm,,1,0,2017-06-16T19:44:59.000Z,2021-07-09T09:14:08.000Z,1027.0,Ethereum,ETH,ethereum,0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63,
414,1759,Status,SNT,status,196.0,1,1,2017-06-28T21:19:15.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x744d70fdbe2ba4cf95131626614a1763df805b9e,
415,15399,Supernova Token,SNT,snt,6828.0,1,1,2021-12-01T02:33:05.000Z,2022-10-28T09:58:00.000Z,,,,,,
416,16374,Shib Ninja Token,SNT,shib-ninja-token,,1,0,2021-12-22T07:45:30.000Z,2022-05-24T18:15:00.000Z,1839.0,BNB,BNB,bnb,0x97329Bce201D86bbCBeebBB3B03256ABDF7b7De6,
417,19868,Share NFT Token,SNT,share-nft-token,,1,0,2022-04-29T10:41:00.000Z,2022-09-15T18:21:00.000Z,1839.0,BNB,BNB,bnb,0x6F3619D033fc96D322aACd22665461F040106a04,
418,2270,SportyCo,SPF,sportyco,,1,0,2017-12-13T05:09:45.000Z,2020-07-09T02:19:10.000Z,1027.0,Ethereum,ETH,ethereum,0x85089389c14bd9c77fc2b8f0c3d1dc3363bf06ef,
419,20374,spacefi,SPF,spacefi,,1,0,2022-06-02T04:18:00.000Z,2022-06-11T18:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xC69fC0C371Ff884fC41aFEAA04Ab99cD55333EF2,
420,2309,SophiaTX,SPHTX,sophiatx,,1,0,2017-12-26T03:34:18.000Z,2022-08-17T18:24:00.000Z,,,,,,
421,2313,SIRIN LABS Token,SRN,sirin-labs-token,1346.0,1,1,2017-12-28T05:09:17.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25,
422,5868,STATERA,STA,statera,1670.0,1,1,2020-07-19T18:34:23.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa7DE087329BFcda5639247F96140f9DAbe3DeED1,
423,14126,STOA Network,STA,defi-stoa,3316.0,1,1,2022-03-21T09:20:00.000Z,2022-10-28T09:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x06874f973dc3c96dc22a10ef0d0609f877f335ea,
424,21963,STA,STA,sta-token,3913.0,1,1,2022-09-27T12:58:00.000Z,2022-10-28T09:58:00.000Z,1839.0,BNB,BNB,bnb,0x4d1e90ab966ae26c778b2f9f365aa40abb13f53c,
425,6867,STABLE ASSET,STA,stable-asset,4348.0,1,1,2020-09-03T06:19:24.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd7d05bda4bf5876ba1254b3eaaf8b47d2f5676eb,
426,1290,Stakers,STA,stakers,,1,0,2016-06-26T19:39:29.000Z,2016-09-16T00:49:30.000Z,,,,,,
427,1819,Starta,STA,starta,,1,0,2017-07-18T19:04:17.000Z,2020-04-06T23:59:07.000Z,,,,,,
428,2565,StarterCoin,STAC,startercoin,2490.0,1,1,2018-03-08T01:19:20.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9a005c9a89bd72a4bd27721e7a09a3c11d2b03c4,
429,2295,Starbase,STAR,starbase,2068.0,1,1,2017-12-20T20:14:49.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf70a642bd387f94380ffb90451c2c81d4eb82cbc,
430,8593,FileStar,STAR,filestar,4305.0,1,1,2021-03-31T06:52:05.000Z,2022-10-28T09:57:00.000Z,,,,,,
431,19477,Speed Star STAR,STAR,speed-star-star,5116.0,1,1,2022-04-11T18:45:00.000Z,2022-10-28T09:55:00.000Z,3945.0,Harmony,ONE,harmony,0xB914e7A183AbCD46300584DA828f62A39516F33b,
432,6844,StarMesh,STAR,starmesh,,1,0,,,,,,,,
433,10728,Pornstar,STAR,pornstar,,1,0,2021-06-30T22:51:06.000Z,2021-10-11T09:46:06.000Z,1839.0,BNB,BNB,bnb,0x248C1e2b50C72F04704c71BcC953799351aB30a8,
434,21169,StarSwap,STAR,starswap,,1,0,,,12885.0,Astar,ASTR,astar,0x8489f4554790F5A103F2B0398537eAEe68B73884,
435,1772,Storj,STORJ,storj,149.0,1,1,2017-07-02T00:54:14.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,
436,11655,Storm Token,STORM,storm-token,5615.0,1,1,2021-09-06T06:18:06.000Z,2022-10-28T09:58:00.000Z,5805.0,Avalanche,AVAX,avalanche,0x6AFD5A1ea4b793CC1526d6Dc7e99A608b356eF7b,
437,2541,Storiqa,STQ,storiqa,,1,0,2018-03-14T15:19:20.000Z,2021-07-31T05:09:21.000Z,1027.0,Ethereum,ETH,ethereum,0x5c3a228510d246b78a3765c20221cbf3082b44a4,
438,2180,bitJob,STU,bitjob,,1,0,2017-11-15T19:14:32.000Z,2020-10-23T03:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0371a82e4a9d0a4312f3ee2ac9c6958512891372,
439,4847,Stacks,STX,stacks,88.0,1,1,2019-10-28T16:09:10.000Z,2022-10-28T09:59:00.000Z,,,,,,
440,1861,Stox,STX,stox,1939.0,1,1,2017-08-05T04:35:03.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x006BeA43Baa3f7A6f765F14f10A1a1b08334EF45,
441,937,StealthCash,STX,stealthcash,,1,0,2015-05-21T04:14:25.000Z,2015-08-01T15:14:28.000Z,,,,,,
442,20859,StaykX,STX,staykx,,1,0,,,52.0,XRP,XRP,xrp,rSTAYKxF2K77ZLZ8GoAwTqPGaphAqMyXV,
443,1984,Substratum,SUB,substratum,1798.0,1,1,2017-09-25T03:29:30.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8D75959f1E61EC2571aa72798237101F084DE63a,
444,11932,Subme,SUB,subme,2088.0,1,1,2021-09-16T21:45:07.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0xfd290c590866f8282d89671a85ac9964b165d682,
445,1245,Subcriptio,SUB,subcriptio,,1,0,2016-05-04T00:04:46.000Z,2016-09-13T03:44:28.000Z,,,,,,
446,6845,Subsocial,SUB,subsocial,,1,0,,,,,,,,
447,1933,Suretly,SUR,suretly,,1,0,2017-08-30T02:10:16.000Z,2021-11-03T07:04:09.000Z,1027.0,Ethereum,ETH,ethereum,0xe120c1ecbfdfea7f0a8f0ee30063491e8c26fedf,
448,2382,Spectre.ai Utility Token,SXUT,spectre-utility,2322.0,1,1,2018-01-12T20:39:19.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2c82c73d5b34aa015989462b2948cd616a37641f,
449,1592,TaaS,TAAS,taas,,1,0,2017-03-30T21:24:43.000Z,2020-09-21T18:44:01.000Z,1027.0,Ethereum,ETH,ethereum,0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c,
450,2337,Lamden,TAU,lamden,1156.0,1,1,2018-01-08T20:04:21.000Z,2022-10-28T09:59:00.000Z,,,,,,
451,14048,Atlantis Metaverse,TAU,atlantis-metaverse,6586.0,1,1,2021-12-09T08:00:20.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0x8632055b9CAeebEf7C7DccD95461608ca5378839,
452,2452,Tokenbox,TBX,tokenbox,2407.0,1,1,2018-01-24T02:04:27.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3a92bd396aef82af98ebc0aa9030d25a23b11c6b,
453,2394,Telcoin,TEL,telcoin,275.0,1,1,2018-01-15T00:19:18.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x467bccd9d29f223bce8043b84e8c8b282827790f,
454,7098,ETF Dao,TFD,etf-dao,,1,0,2020-09-17T09:15:00.000Z,2021-06-14T09:59:02.000Z,,,,,,
455,1905,TFL.io,TFL,trueflip,,1,0,2017-08-23T02:10:00.000Z,2022-08-17T18:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa7f976c360ebbed4465c2855684d1aae5271efa9,
456,16049,THORWallet DEX,TGT,thorwallet,4150.0,1,1,2021-12-21T22:42:12.000Z,2022-10-28T09:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x108a850856db3f85d0269a2693d896b394c80325,
457,1995,Target Coin,TGT,target-coin,,1,0,2017-09-29T01:04:36.000Z,2019-10-26T02:59:07.000Z,1027.0,Ethereum,ETH,ethereum,0xac3da587eac229c9896d919abc235ca4fd7f72c1,
458,4358,Twogap,TGT,twogap,,1,0,,,1027.0,Ethereum,ETH,ethereum,0xf96aa656ec0e0ac163590db372b430cf3c0d61ca,
459,2166,Ties.DB,TIE,tiesdb,,1,0,2017-11-09T23:04:29.000Z,2020-10-23T03:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x999967e2ec8a74b7c8e9db19e039d920b31d39d0,
460,1556,Chrono.tech,TIME,chrono-tech,395.0,1,1,2017-02-27T11:54:37.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x485d17A6f1B8780392d53D64751824253011A260,
461,12436,Timeleap Finance,TIME,timeleap,7033.0,1,1,2021-10-07T08:06:03.000Z,2022-10-28T09:56:00.000Z,3890.0,Polygon,MATIC,polygon,0x5c59d7cb794471a9633391c4927ade06b8787a90,
462,6774,TimeMiner,TIME,timeminer,,1,0,2020-09-16T08:40:28.000Z,2021-01-27T06:45:06.000Z,1027.0,Ethereum,ETH,ethereum,0xa54c67bd320da4f9725a6f585b7635a0c09b122e,
463,2373,Trade Token,TIO,trade-token,,1,0,2018-01-12T17:54:18.000Z,2018-11-13T02:09:22.000Z,1027.0,Ethereum,ETH,ethereum,0x80bc5512561c7f85a3a9508c7df7901b370fa1df,
464,1873,Blocktix,TIX,blocktix,2504.0,1,1,2017-08-09T02:54:23.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xea1f346faf023f974eb5adaf088bbcdf02d761f4,
465,59,Tickets,TIX,tickets,,1,0,2013-11-03T22:16:44.000Z,2017-10-21T08:34:01.000Z,,,,,,
466,1660,Monolith,TKN,monolith,1099.0,1,1,2017-05-07T14:04:49.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xaaaf91d9b90df800df4f55c205fd6989c977e73a,
467,16109,TokoNFT,TKN,tokonft,8792.0,1,1,2021-12-16T03:30:18.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0xA79A1B19f2367E80d1859273D16796E713cc87C2,
468,2235,Time New Bank,TNB,time-new-bank,1104.0,1,1,2017-11-27T20:34:43.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf7920b0768ecb20a123fac32311d07d193381d6f,
469,20176,Talent,TNT,talent,3847.0,1,1,2022-05-18T05:23:00.000Z,2022-10-28T09:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6692de64716a177c15360d8d010bc522bbc530a0,
470,1923,Tierion,TNT,tierion,,1,0,2017-08-27T20:20:26.000Z,2021-05-13T00:34:11.000Z,,,,,,
471,2570,TomoChain,TOMO,tomochain,408.0,1,1,2018-03-08T22:34:20.000Z,2022-10-28T09:59:00.000Z,,,,,,
472,2627,TokenPay,TPAY,tokenpay,,1,0,2018-04-05T15:39:22.000Z,2022-06-12T18:19:00.000Z,,,,,,
473,2467,OriginTrail,TRAC,origintrail,292.0,1,1,2018-01-25T03:39:27.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,
474,1638,WeTrust,TRST,trust,1983.0,1,1,2017-04-20T21:59:47.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b,
475,2149,Unikoin Gold,UKG,unikoin-gold,,1,0,2017-11-06T01:49:29.000Z,2020-10-23T03:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b,
476,2597,UpToken,UP,uptoken,2309.0,1,1,2018-03-21T01:24:21.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6ba460ab75cd2c56343b3517ffeba60748654d26,
477,7077,UniFi Protocol,UP,unifi-protocol,8099.0,1,1,2020-09-16T06:09:18.000Z,2022-10-28T09:59:00.000Z,,,,,,
478,19052,UpDeFi,UP,updefi,9074.0,1,1,2022-03-24T16:40:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0xbAc79E308BadA146DE29f56E066a021cfFA00375,
479,22194,Upsorber,UP,upsorber,9404.0,1,1,2022-10-14T03:02:00.000Z,2022-10-28T09:57:00.000Z,2011.0,Tezos,XTZ,tezos,KT1TgmD7kXQzofpuc9VbTRMdZCS2e6JDuTtc,
480,18552,EverUp,UP,everup,,1,0,2022-03-03T14:02:00.000Z,2022-05-09T18:22:00.000Z,1839.0,BNB,BNB,bnb,0xe1d840c2cffb3a451682de7b4bdd111a8e6eadb0,
481,2273,Uquid Coin,UQC,uquid-coin,241.0,1,1,2017-12-13T05:04:49.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2,
482,2320,Utrust,UTK,utrust,315.0,1,1,2017-12-29T19:44:18.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c,
483,2524,Universa,UTNP,universa,,1,0,2018-02-15T22:54:20.000Z,2022-01-24T18:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9e3319636e2126e3c0bc9e3134AEC5e1508A46c7,
484,2223,BLOCKv,VEE,blockv,738.0,1,1,2017-11-28T19:59:41.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x340d2bde5eb28c1eed91b2f790723e3b160613b7,
485,11961,Vee Finance,VEE,vee-finance,3962.0,1,1,2021-09-18T17:15:07.000Z,2022-10-28T09:55:00.000Z,5805.0,Avalanche,AVAX,avalanche,0x3709E8615E02C15B096f8a9B460ccb8cA8194e86,
486,1710,Veritaseum,VERI,veritaseum,235.0,1,1,2017-06-08T15:04:58.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374,
487,2019,Viberate,VIB,viberate,672.0,1,1,2017-10-06T17:24:25.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724,
488,1483,vSlice,VSL,vslice,,1,0,2016-12-19T21:49:39.000Z,2021-07-29T10:39:06.000Z,1027.0,Ethereum,ETH,ethereum,0x5c543e7ae0a1104f78406c340e9c64fd9fce5170,
489,2384,Vezt,VZT,vezt,,1,0,2018-01-12T20:39:19.000Z,2020-07-07T23:59:06.000Z,,,,,,
490,2267,Wabi,WABI,wabi,726.0,1,1,2017-12-12T17:15:11.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x286bda1413a2df81731d4930ce2f862a35a609fe,
491,1274,Waves,WAVES,waves,99.0,1,1,2016-06-02T21:14:30.000Z,2022-10-28T09:59:00.000Z,,,,,,
492,18905,Playground Waves Floor Index,WAVES,playground-waves-floor-index,,1,0,,,5426.0,Solana,SOL,solana,4uRn7vxRPWYP4HuAa4UNXwEPLRL8oQ71YByMhr6yBnL4,
493,1779,Wagerr,WGR,wagerr,1275.0,1,1,2017-07-05T00:54:20.000Z,2022-10-28T09:59:00.000Z,,,,,,
494,1500,Wings,WINGS,wings,1758.0,1,1,2017-01-11T15:04:34.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x667088b212ce3d06a1b553a7221E1fD19000d9aF,
495,10810,Jetswap.finance,WINGS,jetswap-finance,8321.0,1,1,2021-07-14T03:31:07.000Z,2022-10-28T09:56:00.000Z,1839.0,BNB,BNB,bnb,0x0487b824c8261462f88940f97053e65bdb498446,
496,1940,Giga Watt Token,WTT,giga-watt-token,,1,0,2017-09-02T18:05:12.000Z,2018-03-28T01:19:13.000Z,1027.0,Ethereum,ETH,ethereum,0x84119cb33e8f590d75c2d6ea4e6b0741a7494eda,
497,1319,International Diamond,XID,international-diamond,,1,0,2016-07-21T17:10:57.000Z,2018-04-28T16:09:09.000Z,,,,,,
498,1795,Sphere Identity,XID,sphere-identity,,1,0,2017-07-11T00:09:48.000Z,2019-03-07T23:59:02.000Z,1027.0,Ethereum,ETH,ethereum,0xb110ec7b1dcb8fab8dedbf28f53bc63ea5bedd84,
499,1968,XPA,XPA,xpa,2345.0,1,1,2017-09-19T02:59:54.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x90528aeb3a2b736b780fd1b6c478bb7e1d643170,
500,1812,Rialto,XRL,rialto,,1,0,2017-07-15T20:54:17.000Z,2019-02-08T18:29:02.000Z,1027.0,Ethereum,ETH,ethereum,0xb24754be79281553dc1adc160ddf5cd9b74361a4,
501,2011,Tezos,XTZ,tezos,42.0,1,1,2017-10-02T15:59:43.000Z,2022-10-28T09:59:00.000Z,,,,,,
502,1695,ZenGold,ZENGOLD,zengold,,1,0,2017-05-30T21:44:52.000Z,2019-04-18T23:59:02.000Z,,,,,,
503,835,ZiftrCOIN,ZRC,ziftrcoin,,1,0,2015-03-04T00:54:26.000Z,2017-03-18T10:49:16.000Z,,,,,,
504,1726,ZrCoin,ZRC,zrcoin,,1,0,2017-06-16T20:10:01.000Z,2022-02-05T18:24:00.000Z,,,,,,
505,1896,0x,ZRX,0x,129.0,1,1,2017-08-16T14:09:21.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe41d2489571d322189246dafa5ebde1f4699f498,
